REGION,FUEL,YEAR,VALUE
REGION1,CHE2,2044,450.9
REGION1,CHE2,2045,458.9
REGION1,CHE2,2046,467.2
REGION1,CHE2,2047,475.4
REGION1,CHE2,2048,483.6
REGION1,CHE2,2049,491.7
REGION1,CHE2,2050,499.8
REGION1,CHE2,2051,498.7
REGION1,CHE2,2052,497.7
REGION1,CHE2,2053,496.6
REGION1,CHE2,2054,495.5
REGION1,CHE2,2055,494.4
REGION1,CHE2,2056,493.4
REGION1,CHE2,2057,492.4
REGION1,CHE2,2058,491.4
REGION1,CHE2,2059,490.3
REGION1,CHE2,2060,489.2
REGION1,CYE2,2015,15.1
REGION1,CYE2,2016,15.2
REGION1,CYE2,2017,15.2
REGION1,CYE2,2018,15.3
REGION1,CYE2,2019,15.4
REGION1,CYE2,2020,15.5
REGION1,CYE2,2021,16.4
REGION1,CYE2,2022,17.3
REGION1,CYE2,2023,18.2
REGION1,CYE2,2024,19.2
REGION1,CYE2,2025,20.1
REGION1,CYE2,2026,20.9
REGION1,CYE2,2027,21.7
REGION1,CYE2,2028,22.5
REGION1,CYE2,2029,23.3
REGION1,CYE2,2030,24.1
REGION1,CYE2,2031,25.1
REGION1,CYE2,2032,26.1
REGION1,CYE2,2033,27.2
REGION1,CYE2,2034,28.2
REGION1,CYE2,2035,29.3
REGION1,CYE2,2036,30.3
REGION1,CYE2,2037,31.3
REGION1,CYE2,2038,32.4
REGION1,CYE2,2039,33.4
REGION1,CYE2,2040,34.5
REGION1,CYE2,2041,35.7
REGION1,CYE2,2042,37
REGION1,CYE2,2043,38.2
REGION1,CYE2,2044,39.5
REGION1,CYE2,2045,40.8
REGION1,CYE2,2046,41.8
REGION1,CYE2,2047,42.9
REGION1,CYE2,2048,44
REGION1,CYE2,2049,45
REGION1,CYE2,2050,46.1
REGION1,CYE2,2051,46.3
REGION1,CYE2,2052,46.4
REGION1,CYE2,2053,46.6
REGION1,CYE2,2054,46.8
REGION1,CYE2,2055,46.9
REGION1,CYE2,2056,47.1
REGION1,CYE2,2057,47.3
REGION1,CYE2,2058,47.5
REGION1,CYE2,2059,47.7
REGION1,CYE2,2060,47.8
REGION1,CZE2,2015,209.8
REGION1,CZE2,2016,209.5
REGION1,CZE2,2017,209.2
REGION1,CZE2,2018,208.9
REGION1,CZE2,2019,208.5
REGION1,CZE2,2020,208.2
REGION1,CZE2,2021,218.6
REGION1,CZE2,2022,229.1
REGION1,CZE2,2023,239.6
REGION1,CZE2,2024,250.3
REGION1,CZE2,2025,261
REGION1,CZE2,2026,270.7
REGION1,CZE2,2027,280.3
REGION1,CZE2,2028,290
REGION1,CZE2,2029,299.7
REGION1,CZE2,2030,309.4
REGION1,CZE2,2031,320.7
REGION1,CZE2,2032,332.1
REGION1,CZE2,2033,343.5
REGION1,CZE2,2034,355
REGION1,CZE2,2035,366.4
REGION1,CZE2,2036,377.8
REGION1,CZE2,2037,389.1
REGION1,CZE2,2038,400.4
REGION1,CZE2,2039,411.8
REGION1,CZE2,2040,423.2
REGION1,CZE2,2041,434.7
REGION1,CZE2,2042,446.1
REGION1,CZE2,2043,457.7
REGION1,CZE2,2044,469.2
REGION1,CZE2,2045,480.8
REGION1,CZE2,2046,492.2
REGION1,CZE2,2047,503.6
REGION1,CZE2,2048,515.1
REGION1,CZE2,2049,526.5
REGION1,CZE2,2050,538.1
REGION1,CZE2,2051,539.4
REGION1,CZE2,2052,540.8
REGION1,CZE2,2053,542.1
REGION1,CZE2,2054,543.5
REGION1,CZE2,2055,544.8
REGION1,CZE2,2056,544.8
REGION1,CZE2,2057,544.7
REGION1,CZE2,2058,544.6
REGION1,CZE2,2059,544.5
REGION1,CZE2,2060,544.4
REGION1,DEE2,2015,1879
REGION1,DEE2,2016,1864.5
REGION1,DEE2,2017,1850.2
REGION1,DEE2,2018,1836.1
REGION1,DEE2,2019,1822.2
REGION1,DEE2,2020,1808.4
REGION1,DEE2,2021,1890.5
REGION1,DEE2,2022,1972.6
REGION1,DEE2,2023,2054.9
REGION1,DEE2,2024,2137.2
REGION1,DEE2,2025,2219.6
REGION1,DEE2,2026,2298.8
REGION1,DEE2,2027,2378
REGION1,DEE2,2028,2457
REGION1,DEE2,2029,2535.9
REGION1,DEE2,2030,2614.7
REGION1,DEE2,2031,2691.2
REGION1,DEE2,2032,2766.8
REGION1,DEE2,2033,2841.6
REGION1,DEE2,2034,2915.6
REGION1,DEE2,2035,2988.9
REGION1,DEE2,2036,3059.8
REGION1,DEE2,2037,3129.9
REGION1,DEE2,2038,3199.3
REGION1,DEE2,2039,3267.9
REGION1,DEE2,2040,3335.8
REGION1,DEE2,2041,3398.2
REGION1,DEE2,2042,3460
REGION1,DEE2,2043,3521.3
REGION1,DEE2,2044,3582
REGION1,DEE2,2045,3642.2
REGION1,DEE2,2046,3703.6
REGION1,DEE2,2047,3764.4
REGION1,DEE2,2048,3824.8
REGION1,DEE2,2049,3884.8
REGION1,DEE2,2050,3944.3
REGION1,DEE2,2051,3930.7
REGION1,DEE2,2052,3917.1
REGION1,DEE2,2053,3903.6
REGION1,DEE2,2054,3890.1
REGION1,DEE2,2055,3876.6
REGION1,DEE2,2056,3864.4
REGION1,DEE2,2057,3852.3
REGION1,DEE2,2058,3840.2
REGION1,DEE2,2059,3828.2
REGION1,DEE2,2060,3816.1
REGION1,DKE2,2015,114.4
REGION1,DKE2,2016,113.9
REGION1,DKE2,2017,113.4
REGION1,DKE2,2018,112.9
REGION1,DKE2,2019,112.3
REGION1,DKE2,2020,111.8
REGION1,DKE2,2021,117.5
REGION1,DKE2,2022,123.2
REGION1,DKE2,2023,128.9
REGION1,DKE2,2024,134.7
REGION1,DKE2,2025,140.5
REGION1,DKE2,2026,145.8
REGION1,DKE2,2027,151.1
REGION1,DKE2,2028,156.4
REGION1,DKE2,2029,161.8
REGION1,DKE2,2030,167.1
REGION1,DKE2,2031,173.8
REGION1,DKE2,2032,180.5
REGION1,DKE2,2033,187.3
REGION1,DKE2,2034,194.1
REGION1,DKE2,2035,201
REGION1,DKE2,2036,207.6
REGION1,DKE2,2037,214.2
REGION1,DKE2,2038,220.9
REGION1,DKE2,2039,227.5
REGION1,DKE2,2040,234.3
REGION1,DKE2,2041,241
REGION1,DKE2,2042,247.7
REGION1,DKE2,2043,254.5
REGION1,DKE2,2044,261.3
REGION1,DKE2,2045,268.1
REGION1,DKE2,2046,275
REGION1,DKE2,2047,281.9
REGION1,DKE2,2048,288.8
REGION1,DKE2,2049,295.7
REGION1,DKE2,2050,302.7
REGION1,DKE2,2051,304.1
REGION1,DKE2,2052,305.4
REGION1,DKE2,2053,306.8
REGION1,DKE2,2054,308.2
REGION1,DKE2,2055,309.6
REGION1,DKE2,2056,311.1
REGION1,DKE2,2057,312.5
REGION1,DKE2,2058,314.1
REGION1,DKE2,2059,315.6
REGION1,DKE2,2060,317.1
REGION1,EEE2,2015,25.7
REGION1,EEE2,2016,25.7
REGION1,EEE2,2017,25.8
REGION1,EEE2,2018,25.8
REGION1,EEE2,2019,25.8
REGION1,EEE2,2020,25.8
REGION1,EEE2,2021,27
REGION1,EEE2,2022,28.3
REGION1,EEE2,2023,29.5
REGION1,EEE2,2024,30.7
REGION1,EEE2,2025,32
REGION1,EEE2,2026,33.3
REGION1,EEE2,2027,34.7
REGION1,EEE2,2028,36.1
REGION1,EEE2,2029,37.5
REGION1,EEE2,2030,38.9
REGION1,EEE2,2031,40.2
REGION1,EEE2,2032,41.6
REGION1,EEE2,2033,42.9
REGION1,EEE2,2034,44.2
REGION1,EEE2,2035,45.5
REGION1,EEE2,2036,46.9
REGION1,EEE2,2037,48.3
REGION1,EEE2,2038,49.7
REGION1,EEE2,2039,51.1
REGION1,EEE2,2040,52.5
REGION1,EEE2,2041,53.9
REGION1,EEE2,2042,55.3
REGION1,EEE2,2043,56.7
REGION1,EEE2,2044,58.1
REGION1,EEE2,2045,59.5
REGION1,EEE2,2046,60.9
REGION1,EEE2,2047,62.3
REGION1,EEE2,2048,63.7
REGION1,EEE2,2049,65.1
REGION1,EEE2,2050,66.5
REGION1,EEE2,2051,66.6
REGION1,EEE2,2052,66.8
REGION1,EEE2,2053,67
REGION1,EEE2,2054,67.1
REGION1,EEE2,2055,67.3
REGION1,EEE2,2056,67.4
REGION1,EEE2,2057,67.5
REGION1,EEE2,2058,67.7
REGION1,EEE2,2059,67.8
REGION1,EEE2,2060,67.9
REGION1,ESE2,2015,839.8
REGION1,ESE2,2016,840.1
REGION1,ESE2,2017,840.4
REGION1,ESE2,2018,840.6
REGION1,ESE2,2019,840.8
REGION1,ESE2,2020,840.9
REGION1,ESE2,2021,876.1
REGION1,ESE2,2022,911.1
REGION1,ESE2,2023,945.8
REGION1,ESE2,2024,980.4
REGION1,ESE2,2025,1014.9
REGION1,ESE2,2026,1052
REGION1,ESE2,2027,1089.2
REGION1,ESE2,2028,1126.4
REGION1,ESE2,2029,1163.5
REGION1,ESE2,2030,1200.7
REGION1,ESE2,2031,1240.9
REGION1,ESE2,2032,1281
REGION1,ESE2,2033,1321
REGION1,ESE2,2034,1360.8
REGION1,ESE2,2035,1400.6
REGION1,ESE2,2036,1439.2
REGION1,ESE2,2037,1477.7
REGION1,ESE2,2038,1516
REGION1,ESE2,2039,1554.2
REGION1,ESE2,2040,1592.3
REGION1,ESE2,2041,1628.8
REGION1,ESE2,2042,1665.3
REGION1,ESE2,2043,1701.7
REGION1,ESE2,2044,1738.1
REGION1,ESE2,2045,1774.4
REGION1,ESE2,2046,1815.2
REGION1,ESE2,2047,1856.1
REGION1,ESE2,2048,1897
REGION1,ESE2,2049,1938.1
REGION1,ESE2,2050,1979.2
REGION1,ESE2,2051,1982.2
REGION1,ESE2,2052,1985.2
REGION1,ESE2,2053,1988.2
REGION1,ESE2,2054,1991.2
REGION1,ESE2,2055,1994.2
REGION1,ESE2,2056,1997.9
REGION1,ESE2,2057,2001.6
REGION1,ESE2,2058,2005.3
REGION1,ESE2,2059,2008.9
REGION1,ESE2,2060,2012.6
REGION1,FIE2,2015,284.2
REGION1,FIE2,2016,281.6
REGION1,FIE2,2017,279.1
REGION1,FIE2,2018,276.6
REGION1,FIE2,2019,274.2
REGION1,FIE2,2020,271.7
REGION1,FIE2,2021,284.4
REGION1,FIE2,2022,297.1
REGION1,FIE2,2023,309.8
REGION1,FIE2,2024,322.6
REGION1,FIE2,2025,335.3
REGION1,FIE2,2026,346.9
REGION1,FIE2,2027,358.4
REGION1,FIE2,2028,369.8
REGION1,FIE2,2029,381.2
REGION1,FIE2,2030,392.5
REGION1,FIE2,2031,405.9
REGION1,FIE2,2032,419.2
REGION1,FIE2,2033,432.5
REGION1,FIE2,2034,445.8
REGION1,FIE2,2035,459
REGION1,FIE2,2036,471.9
REGION1,FIE2,2037,484.8
REGION1,FIE2,2038,497.7
REGION1,FIE2,2039,510.5
REGION1,FIE2,2040,523.3
REGION1,FIE2,2041,536.2
REGION1,FIE2,2042,549.2
REGION1,FIE2,2043,562.1
REGION1,FIE2,2044,575
REGION1,FIE2,2045,588
REGION1,FIE2,2046,601
REGION1,FIE2,2047,613.9
REGION1,FIE2,2048,626.9
REGION1,FIE2,2049,639.9
REGION1,FIE2,2050,652.9
REGION1,FIE2,2051,653.9
REGION1,FIE2,2052,654.9
REGION1,FIE2,2053,655.9
REGION1,FIE2,2054,656.9
REGION1,FIE2,2055,657.9
REGION1,FIE2,2056,659.1
REGION1,FIE2,2057,660.3
REGION1,FIE2,2058,661.5
REGION1,FIE2,2059,662.7
REGION1,FIE2,2060,663.9
REGION1,FRE2,2015,1582.1
REGION1,FRE2,2016,1573.9
REGION1,FRE2,2017,1565.9
REGION1,FRE2,2018,1557.9
REGION1,FRE2,2019,1549.9
REGION1,FRE2,2020,1542.1
REGION1,FRE2,2021,1607.1
REGION1,FRE2,2022,1671.9
REGION1,FRE2,2023,1736.4
REGION1,FRE2,2024,1800.6
REGION1,FRE2,2025,1864.5
REGION1,FRE2,2026,1930.8
REGION1,FRE2,2027,1997.1
REGION1,FRE2,2028,2063.2
REGION1,FRE2,2029,2129.2
REGION1,FRE2,2030,2195.1
REGION1,FRE2,2031,2276.1
REGION1,FRE2,2032,2357.3
REGION1,FRE2,2033,2438.7
REGION1,FRE2,2034,2520.3
REGION1,FRE2,2035,2602.1
REGION1,FRE2,2036,2680.8
REGION1,FRE2,2037,2759.5
REGION1,FRE2,2038,2838.2
REGION1,FRE2,2039,2917
REGION1,FRE2,2040,2995.8
REGION1,FRE2,2041,3066.6
REGION1,FRE2,2042,3137.2
REGION1,FRE2,2043,3207.9
REGION1,FRE2,2044,3278.5
REGION1,FRE2,2045,3349
REGION1,FRE2,2046,3423.9
REGION1,FRE2,2047,3499
REGION1,FRE2,2048,3574
REGION1,FRE2,2049,3649.2
REGION1,FRE2,2050,3724.4
REGION1,FRE2,2051,3731.9
REGION1,FRE2,2052,3739.5
REGION1,FRE2,2053,3747
REGION1,FRE2,2054,3754.5
REGION1,FRE2,2055,3762.1
REGION1,FRE2,2056,3769
REGION1,FRE2,2057,3775.9
REGION1,FRE2,2058,3782.9
REGION1,FRE2,2059,3789.8
REGION1,FRE2,2060,3796.7
REGION1,GRE2,2015,184.1
REGION1,GRE2,2016,183.6
REGION1,GRE2,2017,183.2
REGION1,GRE2,2018,182.7
REGION1,GRE2,2019,182.2
REGION1,GRE2,2020,181.8
REGION1,GRE2,2021,188
REGION1,GRE2,2022,194.1
REGION1,GRE2,2023,200.1
REGION1,GRE2,2024,206
REGION1,GRE2,2025,211.7
REGION1,GRE2,2026,216.9
REGION1,GRE2,2027,222
REGION1,GRE2,2028,226.9
REGION1,GRE2,2029,231.6
REGION1,GRE2,2030,236.2
REGION1,GRE2,2031,245.2
REGION1,GRE2,2032,254.2
REGION1,GRE2,2033,263.2
REGION1,GRE2,2034,272.3
REGION1,GRE2,2035,281.3
REGION1,GRE2,2036,289.1
REGION1,GRE2,2037,296.9
REGION1,GRE2,2038,304.6
REGION1,GRE2,2039,312.3
REGION1,GRE2,2040,320
REGION1,GRE2,2041,326.2
REGION1,GRE2,2042,332.3
REGION1,GRE2,2043,338.4
REGION1,GRE2,2044,344.5
REGION1,GRE2,2045,350.5
REGION1,GRE2,2046,357.2
REGION1,GRE2,2047,363.8
REGION1,GRE2,2048,370.5
REGION1,GRE2,2049,377.1
REGION1,GRE2,2050,383.6
REGION1,GRE2,2051,383.1
REGION1,GRE2,2052,382.5
REGION1,GRE2,2053,381.9
REGION1,GRE2,2054,381.4
REGION1,GRE2,2055,380.8
REGION1,GRE2,2056,380.4
REGION1,GRE2,2057,379.9
REGION1,GRE2,2058,379.5
REGION1,GRE2,2059,379.1
REGION1,GRE2,2060,378.6
REGION1,HRE2,2015,55.1
REGION1,HRE2,2016,55.2
REGION1,HRE2,2017,55.2
REGION1,HRE2,2018,55.2
REGION1,HRE2,2019,55.2
REGION1,HRE2,2020,55.2
REGION1,HRE2,2021,57.4
REGION1,HRE2,2022,59.5
REGION1,HRE2,2023,61.6
REGION1,HRE2,2024,63.7
REGION1,HRE2,2025,65.8
REGION1,HRE2,2026,68
REGION1,HRE2,2027,70.3
REGION1,HRE2,2028,72.5
REGION1,HRE2,2029,74.7
REGION1,HRE2,2030,76.9
REGION1,HRE2,2031,79.7
REGION1,HRE2,2032,82.5
REGION1,HRE2,2033,85.3
REGION1,HRE2,2034,88.2
REGION1,HRE2,2035,91
REGION1,HRE2,2036,93.9
REGION1,HRE2,2037,96.8
REGION1,HRE2,2038,99.7
REGION1,HRE2,2039,102.6
REGION1,HRE2,2040,105.5
REGION1,HRE2,2041,108.6
REGION1,HRE2,2042,111.8
REGION1,HRE2,2043,114.9
REGION1,HRE2,2044,118.1
REGION1,HRE2,2045,121.3
REGION1,HRE2,2046,124.8
REGION1,HRE2,2047,128.4
REGION1,HRE2,2048,132.1
REGION1,HRE2,2049,135.7
REGION1,HRE2,2050,139.4
REGION1,HRE2,2051,140.4
REGION1,HRE2,2052,141.5
REGION1,HRE2,2053,142.6
REGION1,HRE2,2054,143.6
REGION1,HRE2,2055,144.7
REGION1,HRE2,2056,145.8
REGION1,HRE2,2057,147
REGION1,HRE2,2058,148.1
REGION1,HRE2,2059,149.3
REGION1,HRE2,2060,150.4
REGION1,HUE2,2015,124.6
REGION1,HUE2,2016,124.2
REGION1,HUE2,2017,123.7
REGION1,HUE2,2018,123.3
REGION1,HUE2,2019,122.8
REGION1,HUE2,2020,122.4
REGION1,HUE2,2021,128.9
REGION1,HUE2,2022,135.4
REGION1,HUE2,2023,142
REGION1,HUE2,2024,148.7
REGION1,HUE2,2025,155.5
REGION1,HUE2,2026,161
REGION1,HUE2,2027,166.4
REGION1,HUE2,2028,171.9
REGION1,HUE2,2029,177.3
REGION1,HUE2,2030,182.7
REGION1,HUE2,2031,189.3
REGION1,HUE2,2032,196
REGION1,HUE2,2033,202.6
REGION1,HUE2,2034,209.2
REGION1,HUE2,2035,215.9
REGION1,HUE2,2036,223.2
REGION1,HUE2,2037,230.5
REGION1,HUE2,2038,237.8
REGION1,HUE2,2039,245.1
REGION1,HUE2,2040,252.5
REGION1,HUE2,2041,259.9
REGION1,HUE2,2042,267.2
REGION1,HUE2,2043,274.6
REGION1,HUE2,2044,282
REGION1,HUE2,2045,289.5
REGION1,HUE2,2046,295.8
REGION1,HUE2,2047,302.1
REGION1,HUE2,2048,308.4
REGION1,HUE2,2049,314.7
REGION1,HUE2,2050,321
REGION1,HUE2,2051,321.5
REGION1,HUE2,2052,322
REGION1,HUE2,2053,322.5
REGION1,HUE2,2054,323
REGION1,HUE2,2055,323.5
REGION1,HUE2,2056,323.4
REGION1,HUE2,2057,323.4
REGION1,HUE2,2058,323.3
REGION1,HUE2,2059,323.3
REGION1,HUE2,2060,323.2
REGION1,IEE2,2015,88.2
REGION1,IEE2,2016,88.5
REGION1,IEE2,2017,88.8
REGION1,IEE2,2018,89
REGION1,IEE2,2019,89.2
REGION1,IEE2,2020,89.5
REGION1,IEE2,2021,93.7
REGION1,IEE2,2022,98
REGION1,IEE2,2023,102.4
REGION1,IEE2,2024,106.7
REGION1,IEE2,2025,111.1
REGION1,IEE2,2026,115.1
REGION1,IEE2,2027,119.2
REGION1,IEE2,2028,123.3
REGION1,IEE2,2029,127.3
REGION1,IEE2,2030,131.4
REGION1,IEE2,2031,136.2
REGION1,IEE2,2032,141.1
REGION1,IEE2,2033,146
REGION1,IEE2,2034,150.9
REGION1,IEE2,2035,155.8
REGION1,IEE2,2036,160.7
REGION1,IEE2,2037,165.5
REGION1,IEE2,2038,170.4
REGION1,IEE2,2039,175.3
REGION1,IEE2,2040,180.2
REGION1,IEE2,2041,185
REGION1,IEE2,2042,189.7
REGION1,IEE2,2043,194.5
REGION1,IEE2,2044,199.3
REGION1,IEE2,2045,204.2
REGION1,IEE2,2046,209.4
REGION1,IEE2,2047,214.6
REGION1,IEE2,2048,219.9
REGION1,IEE2,2049,225.2
REGION1,IEE2,2050,230.5
REGION1,IEE2,2051,230.4
REGION1,IEE2,2052,230.2
REGION1,IEE2,2053,230.1
REGION1,IEE2,2054,230
REGION1,IEE2,2055,229.9
REGION1,IEE2,2056,229.9
REGION1,IEE2,2057,229.8
REGION1,IEE2,2058,229.8
REGION1,IEE2,2059,229.8
REGION1,IEE2,2060,229.7
REGION1,ITE2,2015,1058.8
REGION1,ITE2,2016,1054.5
REGION1,ITE2,2017,1050.2
REGION1,ITE2,2018,1046
REGION1,ITE2,2019,1041.8
REGION1,ITE2,2020,1037.6
REGION1,ITE2,2021,1080.1
REGION1,ITE2,2022,1122.2
REGION1,ITE2,2023,1164.1
REGION1,ITE2,2024,1205.6
REGION1,ITE2,2025,1246.9
REGION1,ITE2,2026,1291.2
REGION1,ITE2,2027,1335.4
REGION1,ITE2,2028,1379.5
REGION1,ITE2,2029,1423.6
REGION1,ITE2,2030,1467.5
REGION1,ITE2,2031,1530.2
REGION1,ITE2,2032,1593.4
REGION1,ITE2,2033,1657.2
REGION1,ITE2,2034,1721.6
REGION1,ITE2,2035,1786.6
REGION1,ITE2,2036,1851.5
REGION1,ITE2,2037,1917
REGION1,ITE2,2038,1982.9
REGION1,ITE2,2039,2049.3
REGION1,ITE2,2040,2116.1
REGION1,ITE2,2041,2172.3
REGION1,ITE2,2042,2228.6
REGION1,ITE2,2043,2285.1
REGION1,ITE2,2044,2341.8
REGION1,ITE2,2045,2398.6
REGION1,ITE2,2046,2455.8
REGION1,ITE2,2047,2513.2
REGION1,ITE2,2048,2570.7
REGION1,ITE2,2049,2628.4
REGION1,ITE2,2050,2686.2
REGION1,ITE2,2051,2687.6
REGION1,ITE2,2052,2689.1
REGION1,ITE2,2053,2690.5
REGION1,ITE2,2054,2691.8
REGION1,ITE2,2055,2693.2
REGION1,ITE2,2056,2695.5
REGION1,ITE2,2057,2697.8
REGION1,ITE2,2058,2700
REGION1,ITE2,2059,2702.3
REGION1,ITE2,2060,2704.6
REGION1,LTE2,2015,34.8
REGION1,LTE2,2016,34.9
REGION1,LTE2,2017,35
REGION1,LTE2,2018,35.1
REGION1,LTE2,2019,35.1
REGION1,LTE2,2020,35.2
REGION1,LTE2,2021,36.6
REGION1,LTE2,2022,38
REGION1,LTE2,2023,39.4
REGION1,LTE2,2024,40.8
REGION1,LTE2,2025,42.2
REGION1,LTE2,2026,43.4
REGION1,LTE2,2027,44.5
REGION1,LTE2,2028,45.6
REGION1,LTE2,2029,46.6
REGION1,LTE2,2030,47.6
REGION1,LTE2,2031,49.1
REGION1,LTE2,2032,50.6
REGION1,LTE2,2033,52
REGION1,LTE2,2034,53.5
REGION1,LTE2,2035,54.9
REGION1,LTE2,2036,56.4
REGION1,LTE2,2037,57.8
REGION1,LTE2,2038,59.3
REGION1,LTE2,2039,60.7
REGION1,LTE2,2040,62.1
REGION1,LTE2,2041,64
REGION1,LTE2,2042,65.8
REGION1,LTE2,2043,67.6
REGION1,LTE2,2044,69.5
REGION1,LTE2,2045,71.4
REGION1,LTE2,2046,73
REGION1,LTE2,2047,74.6
REGION1,LTE2,2048,76.2
REGION1,LTE2,2049,77.7
REGION1,LTE2,2050,79.4
REGION1,LTE2,2051,79.6
REGION1,LTE2,2052,79.8
