REGION,FUEL,YEAR,VALUE
REGION1,CHE2,2042,267.975
REGION1,CHE2,2043,268.837
REGION1,CHE2,2044,269.699
REGION1,CHE2,2045,270.561
REGION1,CHE2,2046,271.423
REGION1,CHE2,2047,272.284
REGION1,CHE2,2048,273.146
REGION1,CHE2,2049,274.008
REGION1,CHE2,2050,274.87
REGION1,CHE2,2051,274.87
REGION1,CHE2,2052,274.87
REGION1,CHE2,2053,274.87
REGION1,CHE2,2054,274.87
REGION1,CHE2,2055,274.87
REGION1,CHE2,2056,274.87
REGION1,CHE2,2057,274.87
REGION1,CHE2,2058,274.87
REGION1,CHE2,2059,274.87
REGION1,CHE2,2060,274.87
REGION1,CYE2,2015,15.1
REGION1,CYE2,2016,15.2
REGION1,CYE2,2017,15.2
REGION1,CYE2,2018,15.3
REGION1,CYE2,2019,15.4
REGION1,CYE2,2020,15.5
REGION1,CYE2,2021,16.4
REGION1,CYE2,2022,17.3
REGION1,CYE2,2023,18.2
REGION1,CYE2,2024,18.596
REGION1,CYE2,2025,18.991
REGION1,CYE2,2026,19.387
REGION1,CYE2,2027,19.783
REGION1,CYE2,2028,20.179
REGION1,CYE2,2029,20.574
REGION1,CYE2,2030,20.97
REGION1,CYE2,2031,21.366
REGION1,CYE2,2032,21.761
REGION1,CYE2,2033,22.157
REGION1,CYE2,2034,22.553
REGION1,CYE2,2035,22.948
REGION1,CYE2,2036,23.344
REGION1,CYE2,2037,23.74
REGION1,CYE2,2038,24.136
REGION1,CYE2,2039,24.531
REGION1,CYE2,2040,24.927
REGION1,CYE2,2041,25.323
REGION1,CYE2,2042,25.718
REGION1,CYE2,2043,26.114
REGION1,CYE2,2044,26.51
REGION1,CYE2,2045,26.905
REGION1,CYE2,2046,27.301
REGION1,CYE2,2047,27.697
REGION1,CYE2,2048,28.093
REGION1,CYE2,2049,28.488
REGION1,CYE2,2050,28.884
REGION1,CYE2,2051,28.884
REGION1,CYE2,2052,28.884
REGION1,CYE2,2053,28.884
REGION1,CYE2,2054,28.884
REGION1,CYE2,2055,28.884
REGION1,CYE2,2056,28.884
REGION1,CYE2,2057,28.884
REGION1,CYE2,2058,28.884
REGION1,CYE2,2059,28.884
REGION1,CYE2,2060,28.884
REGION1,CZE2,2015,209.8
REGION1,CZE2,2016,209.5
REGION1,CZE2,2017,209.2
REGION1,CZE2,2018,208.9
REGION1,CZE2,2019,208.5
REGION1,CZE2,2020,208.2
REGION1,CZE2,2021,218.6
REGION1,CZE2,2022,229.1
REGION1,CZE2,2023,239.6
REGION1,CZE2,2024,243.411
REGION1,CZE2,2025,247.222
REGION1,CZE2,2026,251.033
REGION1,CZE2,2027,254.844
REGION1,CZE2,2028,258.655
REGION1,CZE2,2029,262.466
REGION1,CZE2,2030,266.277
REGION1,CZE2,2031,270.088
REGION1,CZE2,2032,273.899
REGION1,CZE2,2033,277.71
REGION1,CZE2,2034,281.521
REGION1,CZE2,2035,285.332
REGION1,CZE2,2036,289.143
REGION1,CZE2,2037,292.955
REGION1,CZE2,2038,296.766
REGION1,CZE2,2039,300.577
REGION1,CZE2,2040,304.388
REGION1,CZE2,2041,308.199
REGION1,CZE2,2042,312.01
REGION1,CZE2,2043,315.821
REGION1,CZE2,2044,319.632
REGION1,CZE2,2045,323.443
REGION1,CZE2,2046,327.254
REGION1,CZE2,2047,331.065
REGION1,CZE2,2048,334.876
REGION1,CZE2,2049,338.687
REGION1,CZE2,2050,342.498
REGION1,CZE2,2051,342.498
REGION1,CZE2,2052,342.498
REGION1,CZE2,2053,342.498
REGION1,CZE2,2054,342.498
REGION1,CZE2,2055,342.498
REGION1,CZE2,2056,342.498
REGION1,CZE2,2057,342.498
REGION1,CZE2,2058,342.498
REGION1,CZE2,2059,342.498
REGION1,CZE2,2060,342.498
REGION1,DEE2,2015,1879
REGION1,DEE2,2016,1864.5
REGION1,DEE2,2017,1850.2
REGION1,DEE2,2018,1836.1
REGION1,DEE2,2019,1822.2
REGION1,DEE2,2020,1808.4
REGION1,DEE2,2021,1890.5
REGION1,DEE2,2022,1972.6
REGION1,DEE2,2023,2054.9
REGION1,DEE2,2024,2099.976
REGION1,DEE2,2025,2145.051
REGION1,DEE2,2026,2190.127
REGION1,DEE2,2027,2235.202
REGION1,DEE2,2028,2280.278
REGION1,DEE2,2029,2325.354
REGION1,DEE2,2030,2370.429
REGION1,DEE2,2031,2415.505
REGION1,DEE2,2032,2460.58
REGION1,DEE2,2033,2505.656
REGION1,DEE2,2034,2550.732
REGION1,DEE2,2035,2595.807
REGION1,DEE2,2036,2640.883
REGION1,DEE2,2037,2685.958
REGION1,DEE2,2038,2731.034
REGION1,DEE2,2039,2776.109
REGION1,DEE2,2040,2821.185
REGION1,DEE2,2041,2866.261
REGION1,DEE2,2042,2911.336
REGION1,DEE2,2043,2956.412
REGION1,DEE2,2044,3001.487
REGION1,DEE2,2045,3046.563
REGION1,DEE2,2046,3091.639
REGION1,DEE2,2047,3136.714
REGION1,DEE2,2048,3181.79
REGION1,DEE2,2049,3226.865
REGION1,DEE2,2050,3271.941
REGION1,DEE2,2051,3271.941
REGION1,DEE2,2052,3271.941
REGION1,DEE2,2053,3271.941
REGION1,DEE2,2054,3271.941
REGION1,DEE2,2055,3271.941
REGION1,DEE2,2056,3271.941
REGION1,DEE2,2057,3271.941
REGION1,DEE2,2058,3271.941
REGION1,DEE2,2059,3271.941
REGION1,DEE2,2060,3271.941
REGION1,DKE2,2015,114.4
REGION1,DKE2,2016,113.9
REGION1,DKE2,2017,113.4
REGION1,DKE2,2018,112.9
REGION1,DKE2,2019,112.3
REGION1,DKE2,2020,111.8
REGION1,DKE2,2021,117.5
REGION1,DKE2,2022,123.2
REGION1,DKE2,2023,128.9
REGION1,DKE2,2024,134.248
REGION1,DKE2,2025,139.595
REGION1,DKE2,2026,144.943
REGION1,DKE2,2027,150.291
REGION1,DKE2,2028,155.639
REGION1,DKE2,2029,160.986
REGION1,DKE2,2030,166.334
REGION1,DKE2,2031,171.682
REGION1,DKE2,2032,177.03
REGION1,DKE2,2033,182.377
REGION1,DKE2,2034,187.725
REGION1,DKE2,2035,193.073
REGION1,DKE2,2036,198.421
REGION1,DKE2,2037,203.768
REGION1,DKE2,2038,209.116
REGION1,DKE2,2039,214.464
REGION1,DKE2,2040,219.812
REGION1,DKE2,2041,225.159
REGION1,DKE2,2042,230.507
REGION1,DKE2,2043,235.855
REGION1,DKE2,2044,241.203
REGION1,DKE2,2045,246.55
REGION1,DKE2,2046,251.898
REGION1,DKE2,2047,257.246
REGION1,DKE2,2048,262.594
REGION1,DKE2,2049,267.941
REGION1,DKE2,2050,273.289
REGION1,DKE2,2051,273.289
REGION1,DKE2,2052,273.289
REGION1,DKE2,2053,273.289
REGION1,DKE2,2054,273.289
REGION1,DKE2,2055,273.289
REGION1,DKE2,2056,273.289
REGION1,DKE2,2057,273.289
REGION1,DKE2,2058,273.289
REGION1,DKE2,2059,273.289
REGION1,DKE2,2060,273.289
REGION1,EEE2,2015,25.7
REGION1,EEE2,2016,25.7
REGION1,EEE2,2017,25.8
REGION1,EEE2,2018,25.8
REGION1,EEE2,2019,25.8
REGION1,EEE2,2020,25.8
REGION1,EEE2,2021,27
REGION1,EEE2,2022,28.3
REGION1,EEE2,2023,29.5
REGION1,EEE2,2024,29.837
REGION1,EEE2,2025,30.174
REGION1,EEE2,2026,30.511
REGION1,EEE2,2027,30.848
REGION1,EEE2,2028,31.185
REGION1,EEE2,2029,31.522
REGION1,EEE2,2030,31.859
REGION1,EEE2,2031,32.196
REGION1,EEE2,2032,32.533
REGION1,EEE2,2033,32.87
REGION1,EEE2,2034,33.207
REGION1,EEE2,2035,33.544
REGION1,EEE2,2036,33.881
REGION1,EEE2,2037,34.219
REGION1,EEE2,2038,34.556
REGION1,EEE2,2039,34.893
REGION1,EEE2,2040,35.23
REGION1,EEE2,2041,35.567
REGION1,EEE2,2042,35.904
REGION1,EEE2,2043,36.241
REGION1,EEE2,2044,36.578
REGION1,EEE2,2045,36.915
REGION1,EEE2,2046,37.252
REGION1,EEE2,2047,37.589
REGION1,EEE2,2048,37.926
REGION1,EEE2,2049,38.263
REGION1,EEE2,2050,38.6
REGION1,EEE2,2051,38.6
REGION1,EEE2,2052,38.6
REGION1,EEE2,2053,38.6
REGION1,EEE2,2054,38.6
REGION1,EEE2,2055,38.6
REGION1,EEE2,2056,38.6
REGION1,EEE2,2057,38.6
REGION1,EEE2,2058,38.6
REGION1,EEE2,2059,38.6
REGION1,EEE2,2060,38.6
REGION1,ESE2,2015,839.8
REGION1,ESE2,2016,840.1
REGION1,ESE2,2017,840.4
REGION1,ESE2,2018,840.6
REGION1,ESE2,2019,840.8
REGION1,ESE2,2020,840.9
REGION1,ESE2,2021,876.1
REGION1,ESE2,2022,911.1
REGION1,ESE2,2023,945.8
REGION1,ESE2,2024,963.312
REGION1,ESE2,2025,980.823
REGION1,ESE2,2026,998.335
REGION1,ESE2,2027,1015.846
REGION1,ESE2,2028,1033.358
REGION1,ESE2,2029,1050.87
REGION1,ESE2,2030,1068.381
REGION1,ESE2,2031,1085.893
REGION1,ESE2,2032,1103.404
REGION1,ESE2,2033,1120.916
REGION1,ESE2,2034,1138.428
REGION1,ESE2,2035,1155.939
REGION1,ESE2,2036,1173.451
REGION1,ESE2,2037,1190.962
REGION1,ESE2,2038,1208.474
REGION1,ESE2,2039,1225.985
REGION1,ESE2,2040,1243.497
REGION1,ESE2,2041,1261.009
REGION1,ESE2,2042,1278.52
REGION1,ESE2,2043,1296.032
REGION1,ESE2,2044,1313.543
REGION1,ESE2,2045,1331.055
REGION1,ESE2,2046,1348.567
REGION1,ESE2,2047,1366.078
REGION1,ESE2,2048,1383.59
REGION1,ESE2,2049,1401.101
REGION1,ESE2,2050,1418.613
REGION1,ESE2,2051,1418.613
REGION1,ESE2,2052,1418.613
REGION1,ESE2,2053,1418.613
REGION1,ESE2,2054,1418.613
REGION1,ESE2,2055,1418.613
REGION1,ESE2,2056,1418.613
REGION1,ESE2,2057,1418.613
REGION1,ESE2,2058,1418.613
REGION1,ESE2,2059,1418.613
REGION1,ESE2,2060,1418.613
REGION1,FIE2,2015,284.2
REGION1,FIE2,2016,281.6
REGION1,FIE2,2017,279.1
REGION1,FIE2,2018,276.6
REGION1,FIE2,2019,274.2
REGION1,FIE2,2020,271.7
REGION1,FIE2,2021,284.4
REGION1,FIE2,2022,297.1
REGION1,FIE2,2023,309.8
REGION1,FIE2,2024,317.952
REGION1,FIE2,2025,326.105
REGION1,FIE2,2026,334.257
REGION1,FIE2,2027,342.41
REGION1,FIE2,2028,350.562
REGION1,FIE2,2029,358.715
REGION1,FIE2,2030,366.867
REGION1,FIE2,2031,375.02
REGION1,FIE2,2032,383.172
REGION1,FIE2,2033,391.324
REGION1,FIE2,2034,399.477
REGION1,FIE2,2035,407.629
REGION1,FIE2,2036,415.782
REGION1,FIE2,2037,423.934
REGION1,FIE2,2038,432.087
REGION1,FIE2,2039,440.239
REGION1,FIE2,2040,448.392
REGION1,FIE2,2041,456.544
REGION1,FIE2,2042,464.696
REGION1,FIE2,2043,472.849
REGION1,FIE2,2044,481.001
REGION1,FIE2,2045,489.154
REGION1,FIE2,2046,497.306
REGION1,FIE2,2047,505.459
REGION1,FIE2,2048,513.611
REGION1,FIE2,2049,521.764
REGION1,FIE2,2050,529.916
REGION1,FIE2,2051,529.916
REGION1,FIE2,2052,529.916
REGION1,FIE2,2053,529.916
REGION1,FIE2,2054,529.916
REGION1,FIE2,2055,529.916
REGION1,FIE2,2056,529.916
REGION1,FIE2,2057,529.916
REGION1,FIE2,2058,529.916
REGION1,FIE2,2059,529.916
REGION1,FIE2,2060,529.916
REGION1,FRE2,2015,1582.1
REGION1,FRE2,2016,1573.9
REGION1,FRE2,2017,1565.9
REGION1,FRE2,2018,1557.9
REGION1,FRE2,2019,1549.9
REGION1,FRE2,2020,1542.1
REGION1,FRE2,2021,1607.1
REGION1,FRE2,2022,1671.9
REGION1,FRE2,2023,1736.4
REGION1,FRE2,2024,1762.648
REGION1,FRE2,2025,1788.896
REGION1,FRE2,2026,1815.144
REGION1,FRE2,2027,1841.392
REGION1,FRE2,2028,1867.64
REGION1,FRE2,2029,1893.888
REGION1,FRE2,2030,1920.137
REGION1,FRE2,2031,1946.385
REGION1,FRE2,2032,1972.633
REGION1,FRE2,2033,1998.881
REGION1,FRE2,2034,2025.129
REGION1,FRE2,2035,2051.377
REGION1,FRE2,2036,2077.625
REGION1,FRE2,2037,2103.873
REGION1,FRE2,2038,2130.121
REGION1,FRE2,2039,2156.369
REGION1,FRE2,2040,2182.617
REGION1,FRE2,2041,2208.865
REGION1,FRE2,2042,2235.113
REGION1,FRE2,2043,2261.361
REGION1,FRE2,2044,2287.61
REGION1,FRE2,2045,2313.858
REGION1,FRE2,2046,2340.106
REGION1,FRE2,2047,2366.354
REGION1,FRE2,2048,2392.602
REGION1,FRE2,2049,2418.85
REGION1,FRE2,2050,2445.098
REGION1,FRE2,2051,2445.098
REGION1,FRE2,2052,2445.098
REGION1,FRE2,2053,2445.098
REGION1,FRE2,2054,2445.098
REGION1,FRE2,2055,2445.098
REGION1,FRE2,2056,2445.098
REGION1,FRE2,2057,2445.098
REGION1,FRE2,2058,2445.098
REGION1,FRE2,2059,2445.098
REGION1,FRE2,2060,2445.098
REGION1,GRE2,2015,184.1
REGION1,GRE2,2016,183.6
REGION1,GRE2,2017,183.2
REGION1,GRE2,2018,182.7
REGION1,GRE2,2019,182.2
REGION1,GRE2,2020,181.8
REGION1,GRE2,2021,188
REGION1,GRE2,2022,194.1
REGION1,GRE2,2023,200.1
REGION1,GRE2,2024,203.832
REGION1,GRE2,2025,207.563
REGION1,GRE2,2026,211.295
REGION1,GRE2,2027,215.026
REGION1,GRE2,2028,218.758
REGION1,GRE2,2029,222.49
REGION1,GRE2,2030,226.221
REGION1,GRE2,2031,229.953
REGION1,GRE2,2032,233.684
REGION1,GRE2,2033,237.416
REGION1,GRE2,2034,241.148
REGION1,GRE2,2035,244.879
REGION1,GRE2,2036,248.611
REGION1,GRE2,2037,252.342
REGION1,GRE2,2038,256.074
REGION1,GRE2,2039,259.805
REGION1,GRE2,2040,263.537
REGION1,GRE2,2041,267.269
REGION1,GRE2,2042,271
REGION1,GRE2,2043,274.732
REGION1,GRE2,2044,278.463
REGION1,GRE2,2045,282.195
REGION1,GRE2,2046,285.927
REGION1,GRE2,2047,289.658
REGION1,GRE2,2048,293.39
REGION1,GRE2,2049,297.121
REGION1,GRE2,2050,300.853
REGION1,GRE2,2051,300.853
REGION1,GRE2,2052,300.853
REGION1,GRE2,2053,300.853
REGION1,GRE2,2054,300.853
REGION1,GRE2,2055,300.853
REGION1,GRE2,2056,300.853
REGION1,GRE2,2057,300.853
REGION1,GRE2,2058,300.853
REGION1,GRE2,2059,300.853
REGION1,GRE2,2060,300.853
REGION1,HRE2,2015,55.1
REGION1,HRE2,2016,55.2
REGION1,HRE2,2017,55.2
REGION1,HRE2,2018,55.2
REGION1,HRE2,2019,55.2
REGION1,HRE2,2020,55.2
REGION1,HRE2,2021,57.4
REGION1,HRE2,2022,59.5
REGION1,HRE2,2023,61.6
REGION1,HRE2,2024,62.547
REGION1,HRE2,2025,63.495
REGION1,HRE2,2026,64.442
REGION1,HRE2,2027,65.389
REGION1,HRE2,2028,66.337
REGION1,HRE2,2029,67.284
REGION1,HRE2,2030,68.232
REGION1,HRE2,2031,69.179
REGION1,HRE2,2032,70.126
REGION1,HRE2,2033,71.074
REGION1,HRE2,2034,72.021
REGION1,HRE2,2035,72.968
REGION1,HRE2,2036,73.916
REGION1,HRE2,2037,74.863
REGION1,HRE2,2038,75.811
REGION1,HRE2,2039,76.758
REGION1,HRE2,2040,77.705
REGION1,HRE2,2041,78.653
REGION1,HRE2,2042,79.6
REGION1,HRE2,2043,80.547
REGION1,HRE2,2044,81.495
REGION1,HRE2,2045,82.442
REGION1,HRE2,2046,83.39
REGION1,HRE2,2047,84.337
REGION1,HRE2,2048,85.284
REGION1,HRE2,2049,86.232
REGION1,HRE2,2050,87.179
REGION1,HRE2,2051,87.179
REGION1,HRE2,2052,87.179
REGION1,HRE2,2053,87.179
REGION1,HRE2,2054,87.179
REGION1,HRE2,2055,87.179
REGION1,HRE2,2056,87.179
REGION1,HRE2,2057,87.179
REGION1,HRE2,2058,87.179
REGION1,HRE2,2059,87.179
REGION1,HRE2,2060,87.179
REGION1,HUE2,2015,124.6
REGION1,HUE2,2016,124.2
REGION1,HUE2,2017,123.7
REGION1,HUE2,2018,123.3
REGION1,HUE2,2019,122.8
REGION1,HUE2,2020,122.4
REGION1,HUE2,2021,128.9
REGION1,HUE2,2022,135.4
REGION1,HUE2,2023,142
REGION1,HUE2,2024,146.02
REGION1,HUE2,2025,150.041
REGION1,HUE2,2026,154.061
REGION1,HUE2,2027,158.081
REGION1,HUE2,2028,162.102
REGION1,HUE2,2029,166.122
REGION1,HUE2,2030,170.143
REGION1,HUE2,2031,174.163
REGION1,HUE2,2032,178.183
REGION1,HUE2,2033,182.204
REGION1,HUE2,2034,186.224
REGION1,HUE2,2035,190.244
REGION1,HUE2,2036,194.265
REGION1,HUE2,2037,198.285
REGION1,HUE2,2038,202.306
REGION1,HUE2,2039,206.326
REGION1,HUE2,2040,210.346
REGION1,HUE2,2041,214.367
REGION1,HUE2,2042,218.387
REGION1,HUE2,2043,222.407
REGION1,HUE2,2044,226.428
REGION1,HUE2,2045,230.448
REGION1,HUE2,2046,234.469
REGION1,HUE2,2047,238.489
REGION1,HUE2,2048,242.509
REGION1,HUE2,2049,246.53
REGION1,HUE2,2050,250.55
REGION1,HUE2,2051,250.55
REGION1,HUE2,2052,250.55
REGION1,HUE2,2053,250.55
REGION1,HUE2,2054,250.55
REGION1,HUE2,2055,250.55
REGION1,HUE2,2056,250.55
REGION1,HUE2,2057,250.55
REGION1,HUE2,2058,250.55
REGION1,HUE2,2059,250.55
REGION1,HUE2,2060,250.55
REGION1,IEE2,2015,88.2
REGION1,IEE2,2016,88.5
REGION1,IEE2,2017,88.8
REGION1,IEE2,2018,89
REGION1,IEE2,2019,89.2
REGION1,IEE2,2020,89.5
REGION1,IEE2,2021,93.7
REGION1,IEE2,2022,98
REGION1,IEE2,2023,102.4
REGION1,IEE2,2024,107.477
REGION1,IEE2,2025,112.555
REGION1,IEE2,2026,117.632
REGION1,IEE2,2027,122.71
REGION1,IEE2,2028,127.787
REGION1,IEE2,2029,132.865
REGION1,IEE2,2030,137.942
REGION1,IEE2,2031,143.02
REGION1,IEE2,2032,148.097
REGION1,IEE2,2033,153.175
REGION1,IEE2,2034,158.252
REGION1,IEE2,2035,163.33
REGION1,IEE2,2036,168.407
REGION1,IEE2,2037,173.485
REGION1,IEE2,2038,178.562
REGION1,IEE2,2039,183.64
REGION1,IEE2,2040,188.717
REGION1,IEE2,2041,193.795
REGION1,IEE2,2042,198.872
REGION1,IEE2,2043,203.95
REGION1,IEE2,2044,209.027
REGION1,IEE2,2045,214.105
REGION1,IEE2,2046,219.182
REGION1,IEE2,2047,224.26
REGION1,IEE2,2048,229.337
REGION1,IEE2,2049,234.415
REGION1,IEE2,2050,239.492
REGION1,IEE2,2051,239.492
REGION1,IEE2,2052,239.492
REGION1,IEE2,2053,239.492
REGION1,IEE2,2054,239.492
REGION1,IEE2,2055,239.492
REGION1,IEE2,2056,239.492
REGION1,IEE2,2057,239.492
REGION1,IEE2,2058,239.492
REGION1,IEE2,2059,239.492
REGION1,IEE2,2060,239.492
REGION1,ITE2,2015,1058.8
REGION1,ITE2,2016,1054.5
REGION1,ITE2,2017,1050.2
REGION1,ITE2,2018,1046
REGION1,ITE2,2019,1041.8
REGION1,ITE2,2020,1037.6
REGION1,ITE2,2021,1080.1
REGION1,ITE2,2022,1122.2
REGION1,ITE2,2023,1164.1
REGION1,ITE2,2024,1183.803
REGION1,ITE2,2025,1203.507
REGION1,ITE2,2026,1223.21
REGION1,ITE2,2027,1242.914
REGION1,ITE2,2028,1262.617
REGION1,ITE2,2029,1282.32
REGION1,ITE2,2030,1302.024
REGION1,ITE2,2031,1321.727
REGION1,ITE2,2032,1341.431
REGION1,ITE2,2033,1361.134
REGION1,ITE2,2034,1380.837
REGION1,ITE2,2035,1400.541
REGION1,ITE2,2036,1420.244
REGION1,ITE2,2037,1439.948
REGION1,ITE2,2038,1459.651
REGION1,ITE2,2039,1479.355
REGION1,ITE2,2040,1499.058
REGION1,ITE2,2041,1518.761
REGION1,ITE2,2042,1538.465
REGION1,ITE2,2043,1558.168
REGION1,ITE2,2044,1577.872
REGION1,ITE2,2045,1597.575
REGION1,ITE2,2046,1617.278
REGION1,ITE2,2047,1636.982
REGION1,ITE2,2048,1656.685
REGION1,ITE2,2049,1676.389
REGION1,ITE2,2050,1696.092
REGION1,ITE2,2051,1696.092
REGION1,ITE2,2052,1696.092
REGION1,ITE2,2053,1696.092
REGION1,ITE2,2054,1696.092
REGION1,ITE2,2055,1696.092
REGION1,ITE2,2056,1696.092
REGION1,ITE2,2057,1696.092
REGION1,ITE2,2058,1696.092
REGION1,ITE2,2059,1696.092
REGION1,ITE2,2060,1696.092
REGION1,LTE2,2015,34.8
REGION1,LTE2,2016,34.9
REGION1,LTE2,2017,35
REGION1,LTE2,2018,35.1
REGION1,LTE2,2019,35.1
REGION1,LTE2,2020,35.2
REGION1,LTE2,2021,36.6
REGION1,LTE2,2022,38
REGION1,LTE2,2023,39.4
REGION1,LTE2,2024,40.095
REGION1,LTE2,2025,40.791
REGION1,LTE2,2026,41.486
REGION1,LTE2,2027,42.181
REGION1,LTE2,2028,42.876
REGION1,LTE2,2029,43.572
REGION1,LTE2,2030,44.267
REGION1,LTE2,2031,44.962
REGION1,LTE2,2032,45.657
REGION1,LTE2,2033,46.353
REGION1,LTE2,2034,47.048
REGION1,LTE2,2035,47.743
REGION1,LTE2,2036,48.438
REGION1,LTE2,2037,49.134
REGION1,LTE2,2038,49.829
REGION1,LTE2,2039,50.524
REGION1,LTE2,2040,51.219
REGION1,LTE2,2041,51.915
REGION1,LTE2,2042,52.61
REGION1,LTE2,2043,53.305
REGION1,LTE2,2044,54
