REGION,FUEL,YEAR,VALUE
REGION1,CHE2,2043,268.8
REGION1,CHE2,2044,269.7
REGION1,CHE2,2045,270.6
REGION1,CHE2,2046,271.4
REGION1,CHE2,2047,272.3
REGION1,CHE2,2048,273.1
REGION1,CHE2,2049,274
REGION1,CHE2,2050,274.9
REGION1,CHE2,2051,274.9
REGION1,CHE2,2052,274.9
REGION1,CHE2,2053,274.9
REGION1,CHE2,2054,274.9
REGION1,CHE2,2055,274.9
REGION1,CHE2,2056,274.9
REGION1,CHE2,2057,274.9
REGION1,CHE2,2058,274.9
REGION1,CHE2,2059,274.9
REGION1,CHE2,2060,274.9
REGION1,CYE2,2015,15.1
REGION1,CYE2,2016,15.2
REGION1,CYE2,2017,15.2
REGION1,CYE2,2018,15.3
REGION1,CYE2,2019,15.4
REGION1,CYE2,2020,15.5
REGION1,CYE2,2021,16.4
REGION1,CYE2,2022,17.3
REGION1,CYE2,2023,18.2
REGION1,CYE2,2024,18.6
REGION1,CYE2,2025,19
REGION1,CYE2,2026,20.7
REGION1,CYE2,2027,22.5
REGION1,CYE2,2028,24.2
REGION1,CYE2,2029,26.1
REGION1,CYE2,2030,27.9
REGION1,CYE2,2031,28.8
REGION1,CYE2,2032,29.7
REGION1,CYE2,2033,30.7
REGION1,CYE2,2034,31.6
REGION1,CYE2,2035,32.6
REGION1,CYE2,2036,33.6
REGION1,CYE2,2037,34.6
REGION1,CYE2,2038,35.6
REGION1,CYE2,2039,36.7
REGION1,CYE2,2040,37.7
REGION1,CYE2,2041,38.6
REGION1,CYE2,2042,39.4
REGION1,CYE2,2043,40.3
REGION1,CYE2,2044,41.2
REGION1,CYE2,2045,42.2
REGION1,CYE2,2046,43
REGION1,CYE2,2047,44
REGION1,CYE2,2048,44.9
REGION1,CYE2,2049,45.9
REGION1,CYE2,2050,46.8
REGION1,CYE2,2051,46.8
REGION1,CYE2,2052,46.8
REGION1,CYE2,2053,46.8
REGION1,CYE2,2054,46.8
REGION1,CYE2,2055,46.8
REGION1,CYE2,2056,46.8
REGION1,CYE2,2057,46.8
REGION1,CYE2,2058,46.8
REGION1,CYE2,2059,46.8
REGION1,CYE2,2060,46.8
REGION1,CZE2,2015,209.8
REGION1,CZE2,2016,209.5
REGION1,CZE2,2017,209.2
REGION1,CZE2,2018,208.9
REGION1,CZE2,2019,208.5
REGION1,CZE2,2020,208.2
REGION1,CZE2,2021,218.6
REGION1,CZE2,2022,229.1
REGION1,CZE2,2023,239.6
REGION1,CZE2,2024,243.4
REGION1,CZE2,2025,247.2
REGION1,CZE2,2026,268.5
REGION1,CZE2,2027,289.8
REGION1,CZE2,2028,311.3
REGION1,CZE2,2029,332.7
REGION1,CZE2,2030,354.3
REGION1,CZE2,2031,364.3
REGION1,CZE2,2032,374.4
REGION1,CZE2,2033,384.6
REGION1,CZE2,2034,395
REGION1,CZE2,2035,405.5
REGION1,CZE2,2036,416.2
REGION1,CZE2,2037,426.9
REGION1,CZE2,2038,437.8
REGION1,CZE2,2039,448.9
REGION1,CZE2,2040,460.1
REGION1,CZE2,2041,469.2
REGION1,CZE2,2042,478.4
REGION1,CZE2,2043,487.7
REGION1,CZE2,2044,497
REGION1,CZE2,2045,506.5
REGION1,CZE2,2046,516
REGION1,CZE2,2047,525.6
REGION1,CZE2,2048,535.4
REGION1,CZE2,2049,545.1
REGION1,CZE2,2050,555
REGION1,CZE2,2051,555
REGION1,CZE2,2052,555
REGION1,CZE2,2053,555
REGION1,CZE2,2054,555
REGION1,CZE2,2055,555
REGION1,CZE2,2056,555
REGION1,CZE2,2057,555
REGION1,CZE2,2058,555
REGION1,CZE2,2059,555
REGION1,CZE2,2060,555
REGION1,DEE2,2015,1879
REGION1,DEE2,2016,1864.5
REGION1,DEE2,2017,1850.2
REGION1,DEE2,2018,1836.1
REGION1,DEE2,2019,1822.2
REGION1,DEE2,2020,1808.4
REGION1,DEE2,2021,1890.5
REGION1,DEE2,2022,1972.6
REGION1,DEE2,2023,2054.9
REGION1,DEE2,2024,2100
REGION1,DEE2,2025,2145.1
REGION1,DEE2,2026,2342
REGION1,DEE2,2027,2541.7
REGION1,DEE2,2028,2743.8
REGION1,DEE2,2029,2948.1
REGION1,DEE2,2030,3154.5
REGION1,DEE2,2031,3258.1
REGION1,DEE2,2032,3363.4
REGION1,DEE2,2033,3470.4
REGION1,DEE2,2034,3578.9
REGION1,DEE2,2035,3689.1
REGION1,DEE2,2036,3800.9
REGION1,DEE2,2037,3914.4
REGION1,DEE2,2038,4029.4
REGION1,DEE2,2039,4146.1
REGION1,DEE2,2040,4264.4
REGION1,DEE2,2041,4363.7
REGION1,DEE2,2042,4464
REGION1,DEE2,2043,4565.4
REGION1,DEE2,2044,4667.7
REGION1,DEE2,2045,4771
REGION1,DEE2,2046,4875.2
REGION1,DEE2,2047,4980.4
REGION1,DEE2,2048,5086.6
REGION1,DEE2,2049,5193.9
REGION1,DEE2,2050,5302
REGION1,DEE2,2051,5302
REGION1,DEE2,2052,5302
REGION1,DEE2,2053,5302
REGION1,DEE2,2054,5302
REGION1,DEE2,2055,5302
REGION1,DEE2,2056,5302
REGION1,DEE2,2057,5302
REGION1,DEE2,2058,5302
REGION1,DEE2,2059,5302
REGION1,DEE2,2060,5302
REGION1,DKE2,2015,114.4
REGION1,DKE2,2016,113.9
REGION1,DKE2,2017,113.4
REGION1,DKE2,2018,112.9
REGION1,DKE2,2019,112.3
REGION1,DKE2,2020,111.8
REGION1,DKE2,2021,117.5
REGION1,DKE2,2022,123.2
REGION1,DKE2,2023,128.9
REGION1,DKE2,2024,134.2
REGION1,DKE2,2025,139.6
REGION1,DKE2,2026,155
REGION1,DKE2,2027,170.9
REGION1,DKE2,2028,187.3
REGION1,DKE2,2029,204.1
REGION1,DKE2,2030,221.3
REGION1,DKE2,2031,231.6
REGION1,DKE2,2032,242
REGION1,DKE2,2033,252.6
REGION1,DKE2,2034,263.4
REGION1,DKE2,2035,274.3
REGION1,DKE2,2036,285.6
REGION1,DKE2,2037,297
REGION1,DKE2,2038,308.6
REGION1,DKE2,2039,320.3
REGION1,DKE2,2040,332.3
REGION1,DKE2,2041,342.8
REGION1,DKE2,2042,353.5
REGION1,DKE2,2043,364.2
REGION1,DKE2,2044,375.1
REGION1,DKE2,2045,386.1
REGION1,DKE2,2046,397.2
REGION1,DKE2,2047,408.5
REGION1,DKE2,2048,419.8
REGION1,DKE2,2049,431.3
REGION1,DKE2,2050,442.9
REGION1,DKE2,2051,442.9
REGION1,DKE2,2052,442.9
REGION1,DKE2,2053,442.9
REGION1,DKE2,2054,442.9
REGION1,DKE2,2055,442.9
REGION1,DKE2,2056,442.9
REGION1,DKE2,2057,442.9
REGION1,DKE2,2058,442.9
REGION1,DKE2,2059,442.9
REGION1,DKE2,2060,442.9
REGION1,EEE2,2015,25.7
REGION1,EEE2,2016,25.7
REGION1,EEE2,2017,25.8
REGION1,EEE2,2018,25.8
REGION1,EEE2,2019,25.8
REGION1,EEE2,2020,25.8
REGION1,EEE2,2021,27
REGION1,EEE2,2022,28.3
REGION1,EEE2,2023,29.5
REGION1,EEE2,2024,29.8
REGION1,EEE2,2025,30.2
REGION1,EEE2,2026,32.7
REGION1,EEE2,2027,35.1
REGION1,EEE2,2028,37.5
REGION1,EEE2,2029,39.9
REGION1,EEE2,2030,42.4
REGION1,EEE2,2031,43.4
REGION1,EEE2,2032,44.5
REGION1,EEE2,2033,45.5
REGION1,EEE2,2034,46.5
REGION1,EEE2,2035,47.7
REGION1,EEE2,2036,48.7
REGION1,EEE2,2037,49.9
REGION1,EEE2,2038,51
REGION1,EEE2,2039,52.2
REGION1,EEE2,2040,53.3
REGION1,EEE2,2041,54.1
REGION1,EEE2,2042,55.1
REGION1,EEE2,2043,56
REGION1,EEE2,2044,56.9
REGION1,EEE2,2045,57.9
REGION1,EEE2,2046,58.7
REGION1,EEE2,2047,59.7
REGION1,EEE2,2048,60.6
REGION1,EEE2,2049,61.6
REGION1,EEE2,2050,62.5
REGION1,EEE2,2051,62.5
REGION1,EEE2,2052,62.5
REGION1,EEE2,2053,62.5
REGION1,EEE2,2054,62.5
REGION1,EEE2,2055,62.5
REGION1,EEE2,2056,62.5
REGION1,EEE2,2057,62.5
REGION1,EEE2,2058,62.5
REGION1,EEE2,2059,62.5
REGION1,EEE2,2060,62.5
REGION1,ESE2,2015,839.8
REGION1,ESE2,2016,840.1
REGION1,ESE2,2017,840.4
REGION1,ESE2,2018,840.6
REGION1,ESE2,2019,840.8
REGION1,ESE2,2020,840.9
REGION1,ESE2,2021,876.1
REGION1,ESE2,2022,911.1
REGION1,ESE2,2023,945.8
REGION1,ESE2,2024,963.3
REGION1,ESE2,2025,980.8
REGION1,ESE2,2026,1067.6
REGION1,ESE2,2027,1155.1
REGION1,ESE2,2028,1243.4
REGION1,ESE2,2029,1332.3
REGION1,ESE2,2030,1421.8
REGION1,ESE2,2031,1464.7
REGION1,ESE2,2032,1508.2
REGION1,ESE2,2033,1552.5
REGION1,ESE2,2034,1597.4
REGION1,ESE2,2035,1642.8
REGION1,ESE2,2036,1688.9
REGION1,ESE2,2037,1735.6
REGION1,ESE2,2038,1783
REGION1,ESE2,2039,1831
REGION1,ESE2,2040,1879.6
REGION1,ESE2,2041,1919.8
REGION1,ESE2,2042,1960.4
REGION1,ESE2,2043,2001.4
REGION1,ESE2,2044,2042.7
REGION1,ESE2,2045,2084.4
REGION1,ESE2,2046,2126.5
REGION1,ESE2,2047,2169.1
REGION1,ESE2,2048,2211.9
REGION1,ESE2,2049,2255.1
REGION1,ESE2,2050,2298.8
REGION1,ESE2,2051,2298.8
REGION1,ESE2,2052,2298.8
REGION1,ESE2,2053,2298.8
REGION1,ESE2,2054,2298.8
REGION1,ESE2,2055,2298.8
REGION1,ESE2,2056,2298.8
REGION1,ESE2,2057,2298.8
REGION1,ESE2,2058,2298.8
REGION1,ESE2,2059,2298.8
REGION1,ESE2,2060,2298.8
REGION1,FIE2,2015,284.2
REGION1,FIE2,2016,281.6
REGION1,FIE2,2017,279.1
REGION1,FIE2,2018,276.6
REGION1,FIE2,2019,274.2
REGION1,FIE2,2020,271.7
REGION1,FIE2,2021,284.4
REGION1,FIE2,2022,297.1
REGION1,FIE2,2023,309.8
REGION1,FIE2,2024,318
REGION1,FIE2,2025,326.1
REGION1,FIE2,2026,357.5
REGION1,FIE2,2027,389.3
REGION1,FIE2,2028,421.8
REGION1,FIE2,2029,454.8
REGION1,FIE2,2030,488.2
REGION1,FIE2,2031,505.8
REGION1,FIE2,2032,523.8
REGION1,FIE2,2033,541.9
REGION1,FIE2,2034,560.5
REGION1,FIE2,2035,579.3
REGION1,FIE2,2036,598.4
REGION1,FIE2,2037,617.8
REGION1,FIE2,2038,637.5
REGION1,FIE2,2039,657.5
REGION1,FIE2,2040,677.8
REGION1,FIE2,2041,695.1
REGION1,FIE2,2042,712.6
REGION1,FIE2,2043,730.2
REGION1,FIE2,2044,748
REGION1,FIE2,2045,766.1
REGION1,FIE2,2046,784.2
REGION1,FIE2,2047,802.5
REGION1,FIE2,2048,821.1
REGION1,FIE2,2049,839.8
REGION1,FIE2,2050,858.7
REGION1,FIE2,2051,858.7
REGION1,FIE2,2052,858.7
REGION1,FIE2,2053,858.7
REGION1,FIE2,2054,858.7
REGION1,FIE2,2055,858.7
REGION1,FIE2,2056,858.7
REGION1,FIE2,2057,858.7
REGION1,FIE2,2058,858.7
REGION1,FIE2,2059,858.7
REGION1,FIE2,2060,858.7
REGION1,FRE2,2015,1582.1
REGION1,FRE2,2016,1573.9
REGION1,FRE2,2017,1565.9
REGION1,FRE2,2018,1557.9
REGION1,FRE2,2019,1549.9
REGION1,FRE2,2020,1542.1
REGION1,FRE2,2021,1607.1
REGION1,FRE2,2022,1671.9
REGION1,FRE2,2023,1736.4
REGION1,FRE2,2024,1762.6
REGION1,FRE2,2025,1788.9
REGION1,FRE2,2026,1941.1
REGION1,FRE2,2027,2093.9
REGION1,FRE2,2028,2247.3
REGION1,FRE2,2029,2401.1
REGION1,FRE2,2030,2555.3
REGION1,FRE2,2031,2625.4
REGION1,FRE2,2032,2696.4
REGION1,FRE2,2033,2768.5
REGION1,FRE2,2034,2841.4
REGION1,FRE2,2035,2915.3
REGION1,FRE2,2036,2990.2
REGION1,FRE2,2037,3066
REGION1,FRE2,2038,3142.8
REGION1,FRE2,2039,3220.5
REGION1,FRE2,2040,3299.2
REGION1,FRE2,2041,3362.9
REGION1,FRE2,2042,3427.1
REGION1,FRE2,2043,3492
REGION1,FRE2,2044,3557.5
REGION1,FRE2,2045,3623.5
REGION1,FRE2,2046,3690.1
REGION1,FRE2,2047,3757.2
REGION1,FRE2,2048,3825
REGION1,FRE2,2049,3893.3
REGION1,FRE2,2050,3962.1
REGION1,FRE2,2051,3962.1
REGION1,FRE2,2052,3962.1
REGION1,FRE2,2053,3962.1
REGION1,FRE2,2054,3962.1
REGION1,FRE2,2055,3962.1
REGION1,FRE2,2056,3962.1
REGION1,FRE2,2057,3962.1
REGION1,FRE2,2058,3962.1
REGION1,FRE2,2059,3962.1
REGION1,FRE2,2060,3962.1
REGION1,GRE2,2015,184.1
REGION1,GRE2,2016,183.6
REGION1,GRE2,2017,183.2
REGION1,GRE2,2018,182.7
REGION1,GRE2,2019,182.2
REGION1,GRE2,2020,181.8
REGION1,GRE2,2021,188
REGION1,GRE2,2022,194.1
REGION1,GRE2,2023,200.1
REGION1,GRE2,2024,203.8
REGION1,GRE2,2025,207.6
REGION1,GRE2,2026,225.9
REGION1,GRE2,2027,244.5
REGION1,GRE2,2028,263.2
REGION1,GRE2,2029,282
REGION1,GRE2,2030,301
REGION1,GRE2,2031,310.2
REGION1,GRE2,2032,319.5
REGION1,GRE2,2033,328.8
REGION1,GRE2,2034,338.4
REGION1,GRE2,2035,348
REGION1,GRE2,2036,357.9
REGION1,GRE2,2037,367.7
REGION1,GRE2,2038,377.8
REGION1,GRE2,2039,388
REGION1,GRE2,2040,398.3
REGION1,GRE2,2041,406.9
REGION1,GRE2,2042,415.5
REGION1,GRE2,2043,424.3
REGION1,GRE2,2044,433
REGION1,GRE2,2045,441.9
REGION1,GRE2,2046,450.9
REGION1,GRE2,2047,459.9
REGION1,GRE2,2048,469
REGION1,GRE2,2049,478.2
REGION1,GRE2,2050,487.5
REGION1,GRE2,2051,487.5
REGION1,GRE2,2052,487.5
REGION1,GRE2,2053,487.5
REGION1,GRE2,2054,487.5
REGION1,GRE2,2055,487.5
REGION1,GRE2,2056,487.5
REGION1,GRE2,2057,487.5
REGION1,GRE2,2058,487.5
REGION1,GRE2,2059,487.5
REGION1,GRE2,2060,487.5
REGION1,HRE2,2015,55.1
REGION1,HRE2,2016,55.2
REGION1,HRE2,2017,55.2
REGION1,HRE2,2018,55.2
REGION1,HRE2,2019,55.2
REGION1,HRE2,2020,55.2
REGION1,HRE2,2021,57.4
REGION1,HRE2,2022,59.5
REGION1,HRE2,2023,61.6
REGION1,HRE2,2024,62.5
REGION1,HRE2,2025,63.5
REGION1,HRE2,2026,68.9
REGION1,HRE2,2027,74.4
REGION1,HRE2,2028,79.8
REGION1,HRE2,2029,85.3
REGION1,HRE2,2030,90.8
REGION1,HRE2,2031,93.3
REGION1,HRE2,2032,95.9
REGION1,HRE2,2033,98.4
REGION1,HRE2,2034,101.1
REGION1,HRE2,2035,103.7
REGION1,HRE2,2036,106.4
REGION1,HRE2,2037,109.1
REGION1,HRE2,2038,111.8
REGION1,HRE2,2039,114.7
REGION1,HRE2,2040,117.4
REGION1,HRE2,2041,119.8
REGION1,HRE2,2042,122.1
REGION1,HRE2,2043,124.4
REGION1,HRE2,2044,126.7
REGION1,HRE2,2045,129.1
REGION1,HRE2,2046,131.5
REGION1,HRE2,2047,133.9
REGION1,HRE2,2048,136.3
REGION1,HRE2,2049,138.8
REGION1,HRE2,2050,141.3
REGION1,HRE2,2051,141.3
REGION1,HRE2,2052,141.3
REGION1,HRE2,2053,141.3
REGION1,HRE2,2054,141.3
REGION1,HRE2,2055,141.3
REGION1,HRE2,2056,141.3
REGION1,HRE2,2057,141.3
REGION1,HRE2,2058,141.3
REGION1,HRE2,2059,141.3
REGION1,HRE2,2060,141.3
REGION1,HUE2,2015,124.6
REGION1,HUE2,2016,124.2
REGION1,HUE2,2017,123.7
REGION1,HUE2,2018,123.3
REGION1,HUE2,2019,122.8
REGION1,HUE2,2020,122.4
REGION1,HUE2,2021,128.9
REGION1,HUE2,2022,135.4
REGION1,HUE2,2023,142
REGION1,HUE2,2024,146
REGION1,HUE2,2025,150
REGION1,HUE2,2026,164.7
REGION1,HUE2,2027,179.7
REGION1,HUE2,2028,195.1
REGION1,HUE2,2029,210.6
REGION1,HUE2,2030,226.5
REGION1,HUE2,2031,234.9
REGION1,HUE2,2032,243.6
REGION1,HUE2,2033,252.3
REGION1,HUE2,2034,261.3
REGION1,HUE2,2035,270.4
REGION1,HUE2,2036,279.6
REGION1,HUE2,2037,289
REGION1,HUE2,2038,298.5
REGION1,HUE2,2039,308.2
REGION1,HUE2,2040,318
REGION1,HUE2,2041,326.3
REGION1,HUE2,2042,334.9
REGION1,HUE2,2043,343.4
REGION1,HUE2,2044,352.2
REGION1,HUE2,2045,360.9
REGION1,HUE2,2046,369.7
REGION1,HUE2,2047,378.7
REGION1,HUE2,2048,387.7
REGION1,HUE2,2049,396.8
REGION1,HUE2,2050,406
REGION1,HUE2,2051,406
REGION1,HUE2,2052,406
REGION1,HUE2,2053,406
REGION1,HUE2,2054,406
REGION1,HUE2,2055,406
REGION1,HUE2,2056,406
REGION1,HUE2,2057,406
REGION1,HUE2,2058,406
REGION1,HUE2,2059,406
REGION1,HUE2,2060,406
REGION1,IEE2,2015,88.2
REGION1,IEE2,2016,88.5
REGION1,IEE2,2017,88.8
REGION1,IEE2,2018,89
REGION1,IEE2,2019,89.2
REGION1,IEE2,2020,89.5
REGION1,IEE2,2021,93.7
REGION1,IEE2,2022,98
REGION1,IEE2,2023,102.4
REGION1,IEE2,2024,107.5
REGION1,IEE2,2025,112.6
REGION1,IEE2,2026,125.8
REGION1,IEE2,2027,139.5
REGION1,IEE2,2028,153.7
REGION1,IEE2,2029,168.5
REGION1,IEE2,2030,183.5
REGION1,IEE2,2031,192.9
REGION1,IEE2,2032,202.4
REGION1,IEE2,2033,212.1
REGION1,IEE2,2034,222
REGION1,IEE2,2035,232.1
REGION1,IEE2,2036,242.3
REGION1,IEE2,2037,252.8
REGION1,IEE2,2038,263.4
REGION1,IEE2,2039,274.3
REGION1,IEE2,2040,285.3
REGION1,IEE2,2041,295.1
REGION1,IEE2,2042,304.9
REGION1,IEE2,2043,314.9
REGION1,IEE2,2044,325.1
REGION1,IEE2,2045,335.2
REGION1,IEE2,2046,345.6
REGION1,IEE2,2047,356
REGION1,IEE2,2048,366.6
REGION1,IEE2,2049,377.3
REGION1,IEE2,2050,388.1
REGION1,IEE2,2051,388.1
REGION1,IEE2,2052,388.1
REGION1,IEE2,2053,388.1
REGION1,IEE2,2054,388.1
REGION1,IEE2,2055,388.1
REGION1,IEE2,2056,388.1
REGION1,IEE2,2057,388.1
REGION1,IEE2,2058,388.1
REGION1,IEE2,2059,388.1
REGION1,IEE2,2060,388.1
REGION1,ITE2,2015,1058.8
REGION1,ITE2,2016,1054.5
REGION1,ITE2,2017,1050.2
REGION1,ITE2,2018,1046
REGION1,ITE2,2019,1041.8
REGION1,ITE2,2020,1037.6
REGION1,ITE2,2021,1080.1
REGION1,ITE2,2022,1122.2
REGION1,ITE2,2023,1164.1
REGION1,ITE2,2024,1183.8
REGION1,ITE2,2025,1203.5
REGION1,ITE2,2026,1308.1
REGION1,ITE2,2027,1413.3
REGION1,ITE2,2028,1519.3
REGION1,ITE2,2029,1625.8
REGION1,ITE2,2030,1732.7
REGION1,ITE2,2031,1782.8
REGION1,ITE2,2032,1833.6
REGION1,ITE2,2033,1885.2
REGION1,ITE2,2034,1937.4
REGION1,ITE2,2035,1990.4
REGION1,ITE2,2036,2044
REGION1,ITE2,2037,2098.5
REGION1,ITE2,2038,2153.6
REGION1,ITE2,2039,2209.4
REGION1,ITE2,2040,2265.9
REGION1,ITE2,2041,2312.3
REGION1,ITE2,2042,2359
REGION1,ITE2,2043,2406.2
REGION1,ITE2,2044,2453.8
REGION1,ITE2,2045,2501.9
REGION1,ITE2,2046,2550.3
REGION1,ITE2,2047,2599.2
REGION1,ITE2,2048,2648.5
REGION1,ITE2,2049,2698.3
REGION1,ITE2,2050,2748.4
REGION1,ITE2,2051,2748.4
REGION1,ITE2,2052,2748.4
REGION1,ITE2,2053,2748.4
REGION1,ITE2,2054,2748.4
REGION1,ITE2,2055,2748.4
REGION1,ITE2,2056,2748.4
REGION1,ITE2,2057,2748.4
REGION1,ITE2,2058,2748.4
REGION1,ITE2,2059,2748.4
REGION1,ITE2,2060,2748.4
REGION1,LTE2,2015,34.8
REGION1,LTE2,2016,34.9
REGION1,LTE2,2017,35
REGION1,LTE2,2018,35.1
REGION1,LTE2,2019,35.1
REGION1,LTE2,2020,35.2
REGION1,LTE2,2021,36.6
REGION1,LTE2,2022,38
REGION1,LTE2,2023,39.4
REGION1,LTE2,2024,40.1
REGION1,LTE2,2025,40.8
REGION1,LTE2,2026,44.4
REGION1,LTE2,2027,47.9
REGION1,LTE2,2028,51.6
REGION1,LTE2,2029,55.2
REGION1,LTE2,2030,58.9
REGION1,LTE2,2031,60.6
REGION1,LTE2,2032,62.4
REGION1,LTE2,2033,64.2
REGION1,LTE2,2034,66
REGION1,LTE2,2035,67.8
REGION1,LTE2,2036,69.7
REGION1,LTE2,2037,71.6
REGION1,LTE2,2038,73.5
REGION1,LTE2,2039,75.4
REGION1,LTE2,2040,77.4
REGION1,LTE2,2041,79
REGION1,LTE2,2042,80.7
REGION1,LTE2,2043,82.3
REGION1,LTE2,2044,84
REGION1,LTE2,2045,85.7
REGION1,LTE2,2046,87.3
REGION1,LTE2,2047,89
REGION1,LTE2,2048,90.8
REGION1,LTE2,2049,92.5
REGION1,LTE2,2050,94.2
REGION1,LTE2,2051,94.2
REGION1,LTE2,2052,94.2
REGION1,LTE2,2053,94.2
